Vulnerability,Package Name,Details Page,CVE,POC Available,Affected Version,Github Link
Cross-site Scripting (XSS),verdaccio,https://security.snyk.io/vuln/SNYK-JS-VERDACCIO-174794,CVE-2019-14772,False,<3.12.0 ,
Arbitrary File Overwrite,fstream,https://security.snyk.io/vuln/SNYK-JS-FSTREAM-174725,CVE-2019-13173,False,<1.0.12 ,https://github.com/npm/fstream/commit/6a77d2fa6e1462693cf8e46f930da96ec1b0bb22
Cross-site Scripting (XSS),simditor,https://security.snyk.io/vuln/SNYK-JS-SIMDITOR-174638,CVE-2018-19048,False,<2.3.22 ,https://github.com/mycolorway/simditor/commit/ef01a643cbb7f8163535d6bfb71135f80ec6a6fd
Cross-site Scripting (XSS),remarkable,https://security.snyk.io/vuln/SNYK-JS-REMARKABLE-174641,CVE-2019-12043,False,>=1.6.0 <1.7.2 ,
Regular Expression Denial of Service (ReDoS),remarkable,https://security.snyk.io/vuln/SNYK-JS-REMARKABLE-174639,CVE-2019-12041,False,>=1.0.0 <1.7.3 ,https://github.com/jonschlinkert/remarkable/pull/335/commits/b8bb2c0987f06d2b34e882159249f1538c6dc380
Arbitrary File Overwrite,tar-fs,https://security.snyk.io/vuln/SNYK-JS-TARFS-174556,CVE-2018-20835,False,<1.16.2 ,https://github.com/mafintosh/tar-fs/commit/06672828e6fa29ac8551b1b6f36c852a9a3c58a2
Buffer Over-read,mqtt-packet,https://security.snyk.io/vuln/SNYK-JS-MQTTPACKET-174531,CVE-2019-5432,False,<3.5.1 >=4.0.0 <4.1.3 >=5.0.0 <5.6.1 >=6.0.0 <6.1.2 ,
Denial of Service (DoS),axios,https://security.snyk.io/vuln/SNYK-JS-AXIOS-174505,CVE-2019-10742,True,<0.18.1 ,
Unauthorized File Access,harp,https://security.snyk.io/vuln/SNYK-JS-HARP-174346,CVE-2019-5438,False,<0.40.3 ,https://github.com/sintaxi/harp/commit/51cfb247e25fae4abc845429f5c40d2f6a6e3dd4
Cross-site Scripting (XSS),shave,https://security.snyk.io/vuln/SNYK-JS-SHAVE-174318,CVE-2019-12313,True,<2.5.3 ,https://github.com/dollarshaveclub/shave/commit/1876911e423c00fdda643ef724d956b3d324d5c2
Cross-site Scripting (XSS),@nuxt/devalue,https://security.snyk.io/vuln/SNYK-JS-NUXTDEVALUE-174322,CVE-2019-13506,True,<1.2.3 ,https://github.com/Rich-Harris/devalue/commits?author=pi0
Cross-site Scripting (XSS),devalue,https://security.snyk.io/vuln/SNYK-JS-DEVALUE-174176,CVE-2019-13506,True,<1.1.1 ,https://github.com/Rich-Harris/devalue/commits?author=pi0
Cross-site Scripting (XSS),@nuxtjs/devalue,https://security.snyk.io/vuln/SNYK-JS-NUXTJSDEVALUE-174325,CVE-2019-13506,True,<1.2.3 ,https://github.com/Rich-Harris/devalue/commits?author=pi0
SQL Injection,sequelize,https://security.snyk.io/vuln/SNYK-JS-SEQUELIZE-174167,CVE-2019-11069,False,>=5.0.0 <5.3.0 ,
Information Exposure,harp,https://security.snyk.io/vuln/SNYK-JS-HARP-174149,CVE-2019-5437,False,<0.40.2 ,https://github.com/sintaxi/harp/commit/1ec790baeeb2bfdb4584f1998af3d10a8fa31210
Cross-site Scripting (XSS),materialize-css,https://security.snyk.io/vuln/SNYK-JS-MATERIALIZECSS-174148,CVE-2019-11002,True,* ,
Cross-site Scripting (XSS),materialize-css,https://security.snyk.io/vuln/SNYK-JS-MATERIALIZECSS-174144,CVE-2019-11003,True,* ,
Arbitrary Code Execution,typed-function,https://security.snyk.io/vuln/SNYK-JS-TYPEDFUNCTION-174139,CVE-2017-1001004,False,<0.10.6 ,https://github.com/josdejong/typed-function/commit/6478ef4f2c3f3c2d9f2c820e2db4b4ba3425e6fe
Denial of Service (DoS),canvas,https://security.snyk.io/vuln/SNYK-JS-CANVAS-174120,CVE-2020-8215,False,<1.6.10 ,https://github.com/Automattic/node-canvas/commit/c3e4ccb1c404da01e83fe5eb3626bf55f7f55957
Arbitrary File Overwrite,tar,https://security.snyk.io/vuln/SNYK-JS-TAR-174125,CVE-2018-20834,False,<2.2.2 >=3.0.0 <4.4.2 ,https://github.com/npm/node-tar/commit/b0c58433c22f5e7fe8b1c76373f27e3f81dcd4c8
Directory Traversal,servey,https://security.snyk.io/vuln/SNYK-JS-SERVEY-174122,CVE-2020-8214,False,<3.0.0 ,
Regular Expression Denial of Service (ReDoS),lodash,https://security.snyk.io/vuln/SNYK-JS-LODASH-73639,CVE-2019-1010266,False,<4.17.11 ,https://github.com/lodash/lodash/commit/5c08f18d365b64063bfbfa686cbb97cdd6267347
Use After Free,electron,https://security.snyk.io/vuln/SNYK-JS-ELECTRON-174045,CVE-2019-5786,False,<2.0.18 >=3.0.0 <3.0.16 >=3.0.0 <3.1.6 >=4.0.0 <4.0.8 ,https://github.com/electron/electron/commit/34c1a534415d0d5e099dc4a42af4d1bfd660d03a
Use After Free,puppeteer,https://security.snyk.io/vuln/SNYK-JS-PUPPETEER-174321,CVE-2019-5786,False,<1.13.0 ,https://github.com/electron/electron/commit/34c1a534415d0d5e099dc4a42af4d1bfd660d03a
Prototype Pollution,jquery,https://security.snyk.io/vuln/SNYK-JS-JQUERY-174006,CVE-2019-5428,False,<3.4.0 ,https://github.com/jquery/jquery/commit/753d591aea698e57d6db58c9f722cd0808619b1b
Arbitrary Command Injection,opencv,https://security.snyk.io/vuln/SNYK-JS-OPENCV-174005,CVE-2019-10061,False,<6.1.0 ,https://github.com/peterbraden/node-opencv/commit/81a4b8620188e89f7e4fc985f3c89b58d4bcc86b
Directory Traversal,localhost-now,https://security.snyk.io/vuln/SNYK-JS-LOCALHOSTNOW-451471,CVE-2019-5416,False,* ,
Arbitrary Command Injection,kill-port,https://security.snyk.io/vuln/SNYK-JS-KILLPORT-173974,CVE-2019-5414,False,<1.3.2 ,
Cross-site Scripting (XSS),simple-markdown,https://security.snyk.io/vuln/SNYK-JS-SIMPLEMARKDOWN-173788,CVE-2019-9844,False,<0.4.4 ,https://github.com/Khan/simple-markdown/pull/63/commits/a15cddf65215a39f2a31606873b89563db94de1d
Cross-site Scripting (XSS),editor.md,https://security.snyk.io/vuln/SNYK-JS-EDITORMD-173782,CVE-2019-9737,False,* ,
Arbitrary Code Execution,safer-eval,https://security.snyk.io/vuln/SNYK-JS-SAFEREVAL-173772,CVE-2019-10759,False,<1.3.4 ,
Arbitrary Code Execution,safer-eval,https://security.snyk.io/vuln/SNYK-JS-SAFEREVAL-473029,CVE-2019-10760,False,<1.3.2 ,https://github.com/commenthol/safer-eval/commit/1c29f6a6e304fb650c05056e217e457a0d2cc3c5
Directory Traversal,total.js,https://security.snyk.io/vuln/SNYK-JS-TOTALJS-173710,CVE-2019-8903,False,>=2.1.0 <2.1.1 >=2.2.0 <2.2.1 >=2.3.0 <2.3.1 >=2.4.0 <2.4.1 >=2.5.0 <2.5.1 >=2.6.0 <2.6.3 >=2.7.0 <2.7.1 >=2.8.0 <2.8.1 >=2.9.0 <2.9.5 >=3.0.0 <3.0.1 >=3.1.0 <3.1.1 >=3.2.0 <3.2.4 ,https://github.com/totaljs/framework/commit/4d7abbcdc34d6d1287338936f418c1eb1bc41201
Cross-site Scripting (XSS),bootstrap,https://security.snyk.io/vuln/SNYK-JS-BOOTSTRAP-173700,CVE-2019-8331,False,<3.4.1 >=4.0.0 <4.3.1 ,https://github.com/twbs/bootstrap/pull/28236/commits/5efa9b531d25927b907e3fa24b818608bc38a2f0
Access Restriction Bypass,browserify-hmr,https://security.snyk.io/vuln/SNYK-JS-BROWSERIFYHMR-173684,CVE-2018-14730,False,<0.4.0 ,https://github.com/Macil/browserify-hmr/commit/cb51c170c5c655ae8ca38bfcfbc421a758f240da
Cross-site Scripting (XSS),html-pages,https://security.snyk.io/vuln/SNYK-JS-HTMLPAGES-73640,CVE-2018-16481,False,* ,
Prototype Pollution,lodash._basemerge,https://security.snyk.io/vuln/SNYK-JS-LODASHBASEMERGE-450200,CVE-2018-16487,False,* ,https://github.com/lodash/lodash/commit/90e6199a161b6445b01454517b40ef65ebecd2ad
Prototype Pollution,@sailshq/lodash,https://security.snyk.io/vuln/SNYK-JS-SAILSHQLODASH-460131,CVE-2018-16487,False,<3.10.4 ,https://github.com/lodash/lodash/commit/90e6199a161b6445b01454517b40ef65ebecd2ad
Directory Traversal,static-resource-server,https://security.snyk.io/vuln/SNYK-JS-STATICRESOURCESERVER-73643,CVE-2018-16493,False,* ,
Prototype Pollution,node.extend,https://security.snyk.io/vuln/SNYK-JS-NODEEXTEND-73641,CVE-2018-16491,False,<1.1.7 >=2.0.0 <2.0.1 ,
Prototype Pollution,lodash.mergewith,https://security.snyk.io/vuln/SNYK-JS-LODASHMERGEWITH-174136,CVE-2018-16487,False,<4.6.2 ,https://github.com/lodash/lodash/commit/90e6199a161b6445b01454517b40ef65ebecd2ad
Prototype Pollution,lodash,https://security.snyk.io/vuln/SNYK-JS-LODASH-73638,CVE-2018-16487,False,<4.17.11 ,https://github.com/lodash/lodash/commit/90e6199a161b6445b01454517b40ef65ebecd2ad
Prototype Pollution,lodash.merge,https://security.snyk.io/vuln/SNYK-JS-LODASHMERGE-173732,CVE-2018-16487,False,<4.6.2 ,https://github.com/lodash/lodash/commit/90e6199a161b6445b01454517b40ef65ebecd2ad
Prototype Pollution,lodash.defaultsdeep,https://security.snyk.io/vuln/SNYK-JS-LODASHDEFAULTSDEEP-450199,CVE-2018-16487,False,<4.6.1 ,https://github.com/lodash/lodash/commit/90e6199a161b6445b01454517b40ef65ebecd2ad
Arbitrary File Write via Archive Extraction (Zip Slip),bower,https://security.snyk.io/vuln/SNYK-JS-BOWER-73627,CVE-2019-5484,False,<1.8.8 ,https://github.com/bower/bower/commit/45c6bfa86f6e57731b153baca9e0b41a1cc699e3
Directory Traversal,http-live-simulator,https://security.snyk.io/vuln/SNYK-JS-HTTPLIVESIMULATOR-73554,CVE-2018-16479,False,<1.0.7 ,
Remote Code Execution,xterm,https://security.snyk.io/vuln/SNYK-JS-XTERM-73496,CVE-2019-0542,False,>=3.8.0 <3.8.1 >=3.9.0 <3.9.2 >=3.10.0 <3.10.1 ,https://github.com/xtermjs/xterm.js/commit/f3bfcc368c287a04c660f58aac6eca8d966fb60c
Directory Traversal,cordova-plugin-ionic-webview,https://security.snyk.io/vuln/SNYK-JS-CORDOVAPLUGINIONICWEBVIEW-72900,CVE-2018-16202,False,<2.2.0 ,
Cross-site Scripting (XSS),bootstrap,https://security.snyk.io/vuln/SNYK-JS-BOOTSTRAP-72889,CVE-2018-20676,False,<3.4.0 ,
Cross-site Scripting (XSS),bootstrap-sass,https://security.snyk.io/vuln/SNYK-JS-BOOTSTRAPSASS-598782,CVE-2018-20676,False,<3.4.0 ,
Cross-site Scripting (XSS),bootstrap-sass,https://security.snyk.io/vuln/SNYK-JS-BOOTSTRAPSASS-598777,CVE-2018-20677,False,<3.4.0 ,https://github.com/twbs/bootstrap/commit/2a5ba23ce8f041f3548317acc992ed8a736b609d
Cross-site Scripting (XSS),bootstrap,https://security.snyk.io/vuln/SNYK-JS-BOOTSTRAP-72890,CVE-2018-20677,False,<3.4.0 ,https://github.com/twbs/bootstrap/commit/2a5ba23ce8f041f3548317acc992ed8a736b609d
Arbitrary Code Execution,react-dev-utils,https://security.snyk.io/vuln/SNYK-JS-REACTDEVUTILS-72875,CVE-2018-6342,False,>=1.0.0 <1.0.4 >=2.0.0 <2.0.2 >=3.0.0 <3.1.2 >=4.0.0 <4.2.2 >=5.0.0 <5.0.2 ,https://github.com/facebook/create-react-app/pull/4866/commits/4165185c3ad44ea80c6e35a8e4e4857a31327bdd
Regular Expression Denial of Service (ReDoS),uap-core,https://security.snyk.io/vuln/SNYK-JS-UAPCORE-72743,CVE-2018-20164,False,<0.6.0 ,https://github.com/ua-parser/uap-core/commit/156f7e12b215bddbaf3df4514c399d683e6cdadc
Remote Code Execution (RCE),pomelo-monitor,https://security.snyk.io/vuln/SNYK-JS-POMELOMONITOR-173695,CVE-2020-7620,True,* ,https://github.com/halfblood369/monitor/pull/2/commits/ea34c7333acb622ab760eafeab81863c2bad94a3
Cross-site Scripting (XSS),rendertron-middleware,https://security.snyk.io/vuln/SNYK-JS-RENDERTRONMIDDLEWARE-72698,CVE-2017-18352,False,<0.1.3 ,https://github.com/GoogleChrome/rendertron/commit/324ac99732c943d7b16aead2fceaa8b31a458eaa
Denial of Service (DoS),rendertron-middleware,https://security.snyk.io/vuln/SNYK-JS-RENDERTRONMIDDLEWARE-72699,CVE-2017-18353,False,<0.1.3 ,https://github.com/GoogleChrome/rendertron/commit/8d70628c96ae72eff6eebb451d26fc9ed6b58b0e
Information Exposure,rendertron-middleware,https://security.snyk.io/vuln/SNYK-JS-RENDERTRONMIDDLEWARE-72700,CVE-2017-18355,False,<0.1.3 ,https://github.com/GoogleChrome/rendertron/commit/8d70628c96ae72eff6eebb451d26fc9ed6b58b0e
Arbitrary File Read,rendertron-middleware,https://security.snyk.io/vuln/SNYK-JS-RENDERTRONMIDDLEWARE-72701,CVE-2017-18354,False,<0.1.3 ,https://github.com/GoogleChrome/rendertron/commit/8d70628c96ae72eff6eebb451d26fc9ed6b58b0e
Denial of Service (DoS),just-extend,https://security.snyk.io/vuln/SNYK-JS-JUSTEXTEND-72674,CVE-2018-16489,False,<4.0.0 ,
Prototype Pollution,mpath,https://security.snyk.io/vuln/SNYK-JS-MPATH-72672,CVE-2018-16490,False,>=0.3.0 <0.5.1 ,https://github.com/aheckmann/mpath/commit/fe732eb05adebe29d1d741bdf3981afbae8ea94d
Directory Traversal,simplehttpserver,https://security.snyk.io/vuln/SNYK-JS-SIMPLEHTTPSERVER-72649,CVE-2018-16478,False,* ,
Arbitrary Code Execution,jquery-file-upload,https://security.snyk.io/vuln/SNYK-JS-JQUERYFILEUPLOAD-72622,CVE-2018-9207,False,* ,
HTML Injection,valine,https://security.snyk.io/vuln/SNYK-JS-VALINE-72627,CVE-2018-19289,False,<1.3.4 ,https://github.com/xCss/Valine/commit/32d4d5e68df804f0eabb1a2bebbbf9459e31c2b7
Cross-site Scripting (XSS),ckeditor,https://security.snyk.io/vuln/SNYK-JS-CKEDITOR-72618,CVE-2018-17960,False,>=4.0.0 <4.11.0 ,
Arbitrary Code Injection,morgan,https://security.snyk.io/vuln/SNYK-JS-MORGAN-72579,CVE-2019-5413,False,<1.9.1 ,https://github.com/expressjs/morgan/commit/e329663836809de4be557b200a5b983ab8b4e6c2
Cross-site Scripting (XSS),simplemde,https://security.snyk.io/vuln/SNYK-JS-SIMPLEMDE-72570,CVE-2018-19057,False,* ,
Cross-site Scripting (XSS),editor.md,https://security.snyk.io/vuln/SNYK-JS-EDITORMD-72571,CVE-2018-19056,False,* ,
Prototype Pollution,cached-path-relative,https://security.snyk.io/vuln/SNYK-JS-CACHEDPATHRELATIVE-72573,CVE-2018-16472,False,<1.0.2 ,https://github.com/ashaffer/cached-path-relative/commit/a43cffec84ed0e9eceecb43b534b6937a8028fc0
Directory Traversal,takeapeek,https://security.snyk.io/vuln/SNYK-JS-TAKEAPEEK-72572,CVE-2018-16473,False,* ,
Cross-site Scripting (XSS),tianma-static,https://security.snyk.io/vuln/SNYK-JS-TIANMASTATIC-72574,CVE-2018-16474,False,* ,
Directory Traversal,knightjs,https://security.snyk.io/vuln/SNYK-JS-KNIGHTJS-72575,CVE-2018-16475,False,* ,
Prototype  Pollution,merge,https://security.snyk.io/vuln/SNYK-JS-MERGE-72553,CVE-2018-16469,False,<1.2.1 ,https://github.com/yeikos/js.merge/commit/6ad6035b901b3d680beac82de39ca83a93885246
Arbitrary Command Injection,libnmap,https://security.snyk.io/vuln/SNYK-JS-LIBNMAP-72551,CVE-2018-16461,False,<0.4.16 ,https://github.com/jas-/node-libnmap/commit/c235b24b0342e12a5dbf502f89daabe95883b6c8
Arbitrary Command Injection,apex-publish-static-files,https://security.snyk.io/vuln/SNYK-JS-APEXPUBLISHSTATICFILES-72552,CVE-2018-16462,False,<2.0.1 ,https://github.com/vincentmorneau/apex-publish-static-files/commit/2209af8f2b65c24aa55ab757e0e05b958c16f063
Cross-site Scripting (XSS),next,https://security.snyk.io/vuln/SNYK-JS-NEXT-72454,CVE-2018-18282,False,>=7.0.0 <7.0.2 ,
Directory Traversal,http-live-simulator,https://security.snyk.io/vuln/SNYK-JS-HTTPLIVESIMULATOR-72456,CVE-2019-5423,False,<1.0.6 ,https://github.com/prahladyeri/http-live-simulator/commit/8e85a1be562248d0d616c0e5092a3d71bbf5fe5f
Arbitrary Code Execution,blueimp-file-upload,https://security.snyk.io/vuln/SNYK-JS-BLUEIMPFILEUPLOAD-72453,CVE-2018-9206,False,<9.22.1 ,https://github.com/blueimp/jQuery-File-Upload/commit/aeb47e51c67df8a504b7726595576c1c66b5dc2f
Prototype Pollution,defaults-deep,https://security.snyk.io/vuln/SNYK-JS-DEFAULTSDEEP-173661,CVE-2018-16486,True,* ,
Information Exposure,webpack-dev-server,https://security.snyk.io/vuln/SNYK-JS-WEBPACKDEVSERVER-72405,CVE-2018-14732,False,<3.1.11 ,https://github.com/webpack/webpack-dev-server/commit/f18e5adf123221a1015be63e1ca2491ca45b8d10
Information Exposure,parcel-bundler,https://security.snyk.io/vuln/SNYK-JS-PARCELBUNDLER-461001,CVE-2018-14731,False,<1.10.0 ,https://github.com/parcel-bundler/parcel/commit/92b5c0830662f8baebc6fd4eadfd5ddd3de963a3
Arbitrary Command Injection,ps,https://security.snyk.io/vuln/SNYK-JS-PS-72307,CVE-2018-16460,False,<1.0.0 ,
Cross-site Scripting (XSS),editor.md,https://security.snyk.io/vuln/SNYK-JS-EDITORMD-72282,CVE-2018-16330,False,* ,
Directory Traversal,simplehttpserver,https://security.snyk.io/vuln/SNYK-JS-SIMPLEHTTPSERVER-72286,CVE-2018-3787,False,<0.2.1 ,
Regular Expression Denial of Service (ReDoS),mosca,https://security.snyk.io/vuln/npm:mosca:20180613,CVE-2018-11615,False,<2.8.2 ,
Arbitrary Code Execution,electron,https://security.snyk.io/vuln/npm:electron:20180822,CVE-2018-15685,False,>=1.7.0 <1.7.16 >=1.8.0 <1.8.8 >=2.0.0 <2.0.8 >=3.0.0-beta6 <3.0.0-beta.7 ,
Arbitrary Command Injection,egg-scripts,https://security.snyk.io/vuln/npm:egg-scripts:20180824,CVE-2018-3786,False,<2.8.1 ,"https:\u002F\u002Fgithub.com\u002Feggjs\u002Fegg-scripts\u002Fcommit\u002Fb98fd03d1e3aaed68004b881f0b3d42fe47341dd)"",severity:""high"",packageName:e,packageManager:f,publicationTime:""2018-08-27T11:46:36Z"",disclosureTime:""2018-08-24T12:22:55Z"",credit:[g],identifiers:{ALTERNATIVE:[""SNYK-JS-EGGSCRIPTS-12215""],CVE:[""CVE-2018-3786""],CWE:[""CWE-284""],GHSA:[""GHSA-c9j3-wqph-5xx9""],NSP:[694]},semver:{vulnerable:[h]},CVSSv3:""CVSS:3.1\u002FAV:L\u002FAC:L\u002FPR:N\u002FUI:R\u002FS:C\u002FC:H\u002FI:H\u002FA:H"",cvssScore:8.6,language:""js"",socialTrendAlert:a,proprietary:a,breadcrumbItems:[{url:""\u002Fvulns"",label:""Snyk Vulnerability Database""},{label:f,url:""\u002Fvulns?type=npm""},{label:e,testHook:""filter""}],vulnDescription:{""Overview\r"":""\u003Cp\u003E\u003Ca href=\""https:\u002F\u002Fwww.npmjs.com\u002Fpackage\u002Fegg-scripts\""\u003Eegg-scripts\u003C\u002Fa\u003E is a deploy tool for egg project.\u003C\u002Fp\u003"
Directory Traversal,serve,https://security.snyk.io/vuln/npm:serve:20180529,CVE-2019-5417,False,<7.1.3 ,
Privilege Escalation,express-cart,https://security.snyk.io/vuln/npm:express-cart:20180712,CVE-2018-16483,False,<1.1.6 ,
Cross-site Scripting (XSS),m-server,https://security.snyk.io/vuln/npm:m-server:20180712,CVE-2018-16484,False,<1.4.2 ,
Cross-site Scripting (XSS),buttle,https://security.snyk.io/vuln/npm:buttle:20180704,CVE-2019-5422,False,* ,
Arbitrary String Injection,dojox,https://security.snyk.io/vuln/npm:dojox:20180818,CVE-2018-15494,False,<1.10.10 >=1.11.0 <1.11.6 >=1.12.0 <1.12.4 >=1.13.0 <1.13.1 ,
Privilege Escalation,flintcms,https://security.snyk.io/vuln/npm:flintcms:20180817,CVE-2018-3783,False,<1.1.10 ,
Improper Authorization,aedes,https://security.snyk.io/vuln/npm:aedes:20180807,CVE-2018-3778,False,<0.35.1 ,https://github.com/nodejs/security-wg/commit/0c683cacced8b152589f86870ea658df08740bab)
Cross-site Scripting (XSS),exceljs,https://security.snyk.io/vuln/npm:exceljs:20180805,CVE-2018-16459,False,<1.6.0 ,https://github.com/guyonroche/exceljs/commit/9066cd89a9fad055166b53ce9e75a42e7636bac1
Open Redirect,url-parse,https://security.snyk.io/vuln/npm:url-parse:20180731,CVE-2018-3774,False,<1.4.3 ,https://github.com/unshiftio/url-parse/commit/d7b582ec1243e8024e60ac0b62d2569c939ef5de
Directory Traversal,markdown-pdf,https://security.snyk.io/vuln/npm:markdown-pdf:20180716,CVE-2018-3770,False,<9.0.0 ,"https:\u002F\u002Fgithub.com\u002Falanshaw\u002Fmarkdown-pdf\u002Fcommit\u002F5a3d30d1b1ea26702be671e6cbce2dc093e8604f)"",severity:""medium"",packageName:e,packageManager:f,publicationTime:""2018-07-23T13:46:08Z"",disclosureTime:""2018-07-16T22:23:35Z"",credit:[g],identifiers:{ALTERNATIVE:[""SNYK-JS-MARKDOWNPDF-12178""],CVE:[""CVE-2018-3770""],CWE:[""CWE-22""],GHSA:[""GHSA-p7c9-jqhq-vr3v""],NSP:[991]},semver:{vulnerable:[h]},CVSSv3:""CVSS:3.1\u002FAV:N\u002FAC:L\u002FPR:N\u002FUI:N\u002FS:U\u002FC:L\u002FI:N\u002FA:N"",cvssScore:5.3,language:""js"",socialTrendAlert:c,proprietary:c,breadcrumbItems:[{url:""\u002Fvulns"",label:""Snyk Vulnerability Database""},{label:f,url:""\u002Fvulns?type=npm""},{label:e,testHook:""filter""}],vulnDescription:{""Overview\r"":""\u003Cp\u003E\u003Ca href=\""https:\u002F\u002Fwww.npmjs.com\u002Fpackage\u002Fmarkdown-pdf\""\u003Emarkdown-pdf\u003C\u002Fa\u003E is a Node module that converts Markdown files to PDFs.\u003C\u002Fp\u003"
Prototype Pollution,extend,https://security.snyk.io/vuln/npm:extend:20180424,CVE-2018-16492,False,<2.0.2 >=3.0.0 <3.0.2 ,https://github.com/justmoon/node-extend/commit/0e68e71d93507fcc391e398bc84abd0666b28190
Insecure Randomness,cryptiles,https://security.snyk.io/vuln/npm:cryptiles:20180710,CVE-2018-1000620,False,>=3.1.0 <3.1.3 >=4.0.0 <4.1.2 ,https://github.com/hapijs/cryptiles/commit/9332d4263a32b84e76bf538d7470d01ea63fa047
Denial of Service (DoS),memjs,https://security.snyk.io/vuln/npm:memjs:20180627,CVE-2018-3767,False,<1.2.2 ,
Directory Traversal,buttle,https://security.snyk.io/vuln/npm:buttle:20180627,CVE-2018-3766,False,* ,
Arbitrary Code Execution,cryo,https://security.snyk.io/vuln/npm:cryo:20180619,CVE-2018-3784,True,* ,
Arbitrary Command Injection,git-dummy-commit,https://security.snyk.io/vuln/npm:git-dummy-commit:20180619,CVE-2018-3785,False,* ,
Cross-site Scripting (XSS),bootstrap,https://security.snyk.io/vuln/SNYK-JS-BOOTSTRAP-73560,CVE-2018-14041,False,>=4.0.0 <4.1.2 ,https://github.com/twbs/bootstrap/commit/149096016f70fd815540d62c0989fd99cdc809e0
Cross-site Scripting (XSS),sexstatic,https://security.snyk.io/vuln/npm:sexstatic:20180529,CVE-2018-3755,False,* ,
Information Exposure,serve,https://security.snyk.io/vuln/npm:serve:20180531,CVE-2019-5415,False,<7.0.0 ,
Arbitrary File Write via Archive Extraction (Zip Slip),unzipper,https://security.snyk.io/vuln/npm:unzipper:20180415,CVE-2018-1002203,False,<0.8.13 ,https://github.com/ZJONSSON/node-unzipper/pull/59/commits/5f68901c2e2e062a5e0083a81d257eccea0eb760
Arbitrary File Write via Archive Extraction (Zip Slip),adm-zip,https://security.snyk.io/vuln/npm:adm-zip:20180415,CVE-2018-1002204,False,<0.4.11 ,https://github.com/cthackers/adm-zip/commit/d01fa8c80c3a5fcf5ce1eda82d96600c62910d3f
Arbitrary Command Injection,pdf-image,https://security.snyk.io/vuln/npm:pdf-image:20180529,CVE-2018-3757,True,<2.0.1 ,https://github.com/roest01/node-pdf-image/commit/54679496a89738443917608c2bbe2f6e5dd20e83
Open Redirect,hekto,https://security.snyk.io/vuln/npm:hekto:20180412,CVE-2018-3743,False,<0.2.4 ,https:\u002F\u002Fgithub.com\u002Fherber\u002Fhekto\u002Fpull\u002F3\u002Fcommits\u002F408dd526e706246e2c2f378580c66036b768520e)\
SQL Injection,query-mysql,https://security.snyk.io/vuln/npm:query-mysql:20180512,CVE-2018-3754,False,* ,
Arbitrary Command Injection,macaddress,https://security.snyk.io/vuln/npm:macaddress:20180511,CVE-2018-13797,False,<0.2.9 ,"https:\u002F\u002Fgithub.com\u002Fscravy\u002Fnode-macaddress\u002Fcommit\u002F358fd594adb196a86b94ac9c691f69fe5dad2332)"",severity:""critical"",packageName:e,packageManager:f,publicationTime:""2018-05-13T14:26:27Z"",disclosureTime:""2018-05-11T08:54:39Z"",credit:[g],identifiers:{ALTERNATIVE:[""SNYK-JS-MACADDRESS-12141""],CVE:[""CVE-2018-13797""],CWE:[""CWE-264""],GHSA:[""GHSA-pp57-mqmh-44h7"",""GHSA-q9r2-f3vc-rjg8""],NSP:[654]},semver:{vulnerable:[h]},CVSSv3:""CVSS:3.1\u002FAV:N\u002FAC:L\u002FPR:N\u002FUI:N\u002FS:U\u002FC:H\u002FI:H\u002FA:H"",cvssScore:9.8,language:""js"",socialTrendAlert:a,proprietary:a,breadcrumbItems:[{url:""\u002Fvulns"",label:""Snyk Vulnerability Database""},{label:f,url:""\u002Fvulns?type=npm""},{label:e,testHook:""filter""}],vulnDescription:{""Overview\r"":""\u003Cp\u003E\u003Ca href=\""https:\u002F\u002Fwww.npmjs.com\u002Fpackage\u002Fmacaddress\""\u003Emacaddress\u003C\u002Fa\u003E Retrieve MAC addresses in Linux, OS X, and Windows.\u003C\u002Fp\u003"
Uninitialized Memory Exposure,stringstream,https://security.snyk.io/vuln/npm:stringstream:20180511,CVE-2018-21270,False,<0.0.6 ,https://github.com/mhart/StringStream/commit/afbc7442220358419e330618e47f3a65fc265b1b
Directory Traversal,html-pages,https://security.snyk.io/vuln/npm:html-pages:20180509,CVE-2018-3744,False,<2.1.0 ,
Arbitrary Command Injection,fs-path,https://security.snyk.io/vuln/npm:fs-path:20180512,CVE-2020-8298,False,<0.0.25 ,
Uninitialized Memory Exposure,atob,https://security.snyk.io/vuln/npm:atob:20180429,CVE-2018-3745,False,<2.1.0 ,
Directory Traversal,mcstatic,https://security.snyk.io/vuln/npm:mcstatic:20180425,CVE-2018-3730,False,* ,
Arbitrary Command Injection,pdfinfojs,https://security.snyk.io/vuln/npm:pdfinfojs:20180409,CVE-2018-3746,False,<0.4.1 ,
Prototype Pollution,deep-extend,https://security.snyk.io/vuln/npm:deep-extend:20180409,CVE-2018-3750,True,<0.5.1 ,https://github.com/unclechu/node-deep-extend/commit/433ee51ed606f4e1867ece57b6ff5a47bebb492f
Prototype Pollution,merge-options,https://security.snyk.io/vuln/npm:merge-options:20180415,CVE-2018-3752,True,<1.0.1 ,https://github.com/schnittstabil/merge-options/commit/d4a93bc2890455e0931ac0779667023e6cb101d4
Cross-site Scripting (XSS),public,https://security.snyk.io/vuln/npm:public:20180415,CVE-2018-3747,False,<0.1.4 ,
Prototype Pollution,merge-recursive,https://security.snyk.io/vuln/npm:merge-recursive:20180415,CVE-2018-3751,True,* ,
